"J05AR09","Emtricitabin, Tenofovir disoproxil, Elvitegravir und Cobicistat","Standarddosis: 1 Applikationsform O"
"J05AR10","Lopinavir und Ritonavir","0,8 g O bezogen auf Lopinavir"
"J05AR11","Lamivudin, Tenofovir disoproxil und Efavirenz","undefined"
"J05AX","Andere antivirale Mittel","undefined"
"J05AX01","Moroxydin","0,3 g O"
"J05AX02","Lysozym","undefined"
"J05AX05","Inosin pranobex","3 g O"
"J05AX06","Pleconaril","undefined"
"J05AX07","Enfuvirtid","0,18 g P"
"J05AX08","Raltegravir","0,8 g O"
"J05AX09","Maraviroc","0,6 g O"
"J05AX10","Maribavir","undefined"
"J05AX11","Elvitegravir","undefined"
"J05AX12","Dolutegravir","50 mg O"
"J05AX14","Daclatasvir","60 mg O"
"J05AX15","Sofosbuvir","0,4 g O"
"J05AX51","Moroxydin, Kombinationen","undefined"
"J06","Immunsera und Immunglobuline","undefined"
"J06A","Immunsera","undefined"
"J06AA","Immunsera","undefined"
"J06AA01","Diphtherie-Antitoxin","undefined"
"J06AA02","Tetanus-Antitoxin","undefined"
"J06AA03","Schlangengift-Antiserum","undefined"
"J06AA04","Botulismus-Antitoxin","undefined"
"J06AA05","Gasbrand-Serum","undefined"
"J06AA06","Tollwut-Serum","undefined"
"J06B","Immunglobuline","undefined"
"J06BA","Immunglobuline, normal human","undefined"
"J06BA01","Immunglobuline, normal human, zur extravasalen Anwendung","1,4 g P"
"J06BA02","Immunglobuline, normal human, zur intravasalen Anwendung","1,6 g P"
"J06BB","Spezifische Immunglobuline","undefined"
"J06BB01","Anti-D(rh)-Immunglobulin","undefined"
"J06BB02","Tetanus-Immunglobulin","undefined"
"J06BB03","Varicella/Zoster-Immunglobulin","undefined"
"J06BB04","Hepatitis-B-Immunglobulin","500 IE P"
"J06BB05","Tollwut-Immunglobulin","undefined"
"J06BB06","Röteln-Immunglobulin","undefined"
"J06BB07","Kuhpocken-Immunglobulin","undefined"
"J06BB08","Staphylococcus-Immunglobulin","undefined"
"J06BB09","Cytomegalievirus-Immunglobulin","undefined"
"J06BB10","Diphtherie-Immunglobulin","undefined"
"J06BB11","Hepatitis-A-Immunglobulin","undefined"
"J06BB12","FSME-Immunglobulin","undefined"
"J06BB13","Pertussis-Immunglobulin","undefined"
"J06BB14","Masern-Immunglobulin","undefined"
"J06BB15","Mumps-Immunglobulin","undefined"
"J06BB16","Palivizumab","3,75 mg P Säuglings DDD"
"J06BB17","Motavizumab","undefined"
"J06BB30","Kombinationen","undefined"
"J06BC","Andere Immunglobuline","undefined"
"J06BC01","Nebacumab","0,1 g P"
"J06BC10","Andere Immunglobuline","undefined"
"J07","Impfstoffe","undefined"
"J07A","Bakterielle Impfstoffe","undefined"
"J07AC","Milzbrand-Impfstoffe","undefined"
"J07AC01","Anthrax-Antigen","undefined"
"J07AD","Brucellose-Impfstoffe","undefined"
"J07AD01","Brucella-Antigen","undefined"
"J07AE","Cholera-Impfstoffe","undefined"
"J07AE01","Cholera, inaktiviert, ganze Zelle","Standarddosis: 1 Einzeldosis O"
"J07AE02","Cholera, lebend abgeschwächt","undefined"
"J07AE51","Cholera, Kombinationen mit Typhus-Impfstoff, inaktiviert, ganze Zelle","undefined"
"J07AF","Diphtherie-Impfstoffe","undefined"
"J07AF01","Diphtherie-Toxoid","Standarddosis: 1 Einzeldosis P"
"J07AG","Haemophilus influenzae B-Impfstoffe","undefined"
"J07AG01","Haemophilus influenzae B, gereinigtes Antigen konjugiert","Standarddosis: 1 Einzeldosis P"
"J07AG51","Haemophilus influenzae B, Kombinationen mit Toxoiden","Standarddosis: 1 Einzeldosis P"
"J07AG52","Haemophilus influenzae B, Kombinationen mit Pertussis und Toxoiden","Standarddosis: 1 Einzeldosis P"
"J07AG53","Haemophilus influenzae B, Kombinationen mit Meningokokken C, konjugiert","undefined"
"J07AH","Meningokokken-Impfstoffe","undefined"
"J07AH01","Meningokokken A, gereinigtes Polysaccharid-Antigen","undefined"
"J07AH02","Andere Meningokokken monovalent, gereinigtes Polysaccharid-Antigen","undefined"
"J07AH03","Meningokokken bivalent (A, C), gereinigtes Polysaccharid-Antigen","Standarddosis: 1 Einzeldosis P"
"J07AH04","Meningokokken tetravalent (A, C, Y, W-135), gereinigtes Polysaccharid-Antigen","Standarddosis: 1 Einzeldosis P"
"J07AH05","Andere Meningokokken polyvalent, gereinigtes Polysaccharid-Antigen","undefined"
"J07AH06","Meningokokken B-Polysaccharid-Impfstoff, monovalent","undefined"
"J07AH07","Meningokokken C, gereinigtes Polysaccharid-Antigen, konjugiert","Standarddosis: 1 Einzeldosis P"
"J07AH08","Meningokokken tetravalent (A, C, Y, W-135), gereinigtes Polysaccharid-Antigen, konjugiert","Standarddosis: 1 Einzeldosis P"
"J07AH09","Meningokokken B, Multikomponenten-Impfstoff","Standarddosis: 1 Einzeldosis P"
"J07AH10","Meningokokken A, gereinigtes Polysaccharid-Antigen, konjugiert","undefined"
"J07AJ","Pertussis-Impfstoffe","undefined"
"J07AJ01","Pertussis, inaktiviert, ganze Zelle","undefined"
"J07AJ02","Pertussis, gereinigtes Antigen","Standarddosis: 1 Einzeldosis P"
"J07AJ51","Pertussis, inaktiviert, ganze Zelle, Kombinationen mit Toxoiden","undefined"
"J07AJ52","Pertussis, gereinigtes Antigen, Kombinationen mit Toxoiden","Standarddosis: 1 Einzeldosis P"
"J07AK","Pest-Impfstoffe","undefined"
"J07AK01","Pest, inaktiviert, ganze Zelle","undefined"
"J07AL","Pneumokokken-Impfstoffe","undefined"
"J07AL01","Pneumokokken, gereinigtes Polysaccharid-Antigen","Standarddosis: 1 Einzeldosis P"
"J07AL02","Pneumokokken, gereinigtes Polysaccharid-Antigen, konjugiert","Standarddosis: 1 Einzeldosis P"
"J07AL52","Pneumokokken, gereinigtes Polysaccharid-Antigen und Haemophilus influenzae B, konjugiert","Standarddosis: 1 Einzeldosis P"
"J07AM","Tetanus-Impfstoffe","undefined"
"J07AM01","Tetanus-Toxoid","Standarddosis: 1 Einzeldosis P"
"J07AM51","Tetanus-Toxoid, Kombinationen mit Diphtherie-Toxoid","Standarddosis: 1 Einzeldosis P"
"J07AM52","Tetanus-Toxoid, Kombinationen mit Tetanus-Immunglobulin","undefined"
"J07AN","Tuberkulose-Impfstoffe","undefined"
"J07AN01","Tuberkulose, lebend abgeschwächt","Standarddosis: 1 Einzeldosis P"
"J07AP","Typhus-Impfstoffe","undefined"
"J07AP01","Typhus, oral, lebend abgeschwächt","Standarddosis: 1 Einzeldosis O"
"J07AP02","Typhus, inaktiviert, ganze Zelle","undefined"
"J07AP03","Typhus, gereinigtes Polysaccharid-Antigen","Standarddosis: 1 Einzeldosis P"
"J07AP10","Typhus, Kombinationen mit Paratyphustypen","undefined"
"J07AR","Typhus (exanthematicus)-Impfstoffe","undefined"
"J07AR01","Typhus exanthematicus, inaktiviert, ganze Zelle","undefined"
"J07AX","Andere bakterielle Impfstoffe","undefined"
"J07AX01","Lactobacillus acidophilus","undefined"
"J07AX52","Lactobacillus Stämme, Kombinationen","Standarddosis: 1 Einzeldosis P"
"J07AX53","Enterobacteriacae Stämme, Kombinationen","Standarddosis: 1 Einzeldosis P"
"J07B","Virale Impfstoffe","undefined"
"J07BA","Encephalitis-Impfstoffe","undefined"
"J07BA01","FSME, inaktiviert, ganzes Virus","Standarddosis: 1 Einzeldosis P"
"J07BA02","Encephalitis, japanische, inaktiviert, ganzes Virus","Standarddosis: 1 Einzeldosis P"
"J07BA03","Encephalitis, japanische, lebend abgeschwächt","undefined"
"J07BB","Influenza-Impfstoffe","undefined"
"J07BB01","Influenza, inaktiviert, ganzes Virus","Standarddosis: 1 Einzeldosis P"
"J07BB02","Influenza, inaktiviert, Spaltvirus oder Oberflächenantigen","Standarddosis: 1 Einzeldosis P"
"J07BB03","Influenza, lebend abgeschwächt","Standarddosis: 1 Einzeldosis N"
"J07BC","Hepatitis-Impfstoffe","undefined"
"J07BC01","Hepatitis B, gereinigtes Antigen","Standarddosis: 1 Einzeldosis P"
"J07BC02","Hepatitis A, inaktiviert, ganzes Virus","Standarddosis: 1 Einzeldosis P"
"J07BC03","Hepatitis A, gereinigtes Antigen","Standarddosis: 1 Einzeldosis P"
"J07BC20","Kombinationen","Standarddosis: 1 Einzeldosis P"
"J07BD","Masern-Impfstoffe","undefined"
"J07BD01","Masern, lebend abgeschwächt","Standarddosis: 1 Einzeldosis P"
"J07BD51","Masern, Kombinationen mit Mumps, lebend abgeschwächt","Standarddosis: 1 Einzeldosis P"
"J07BD52","Masern, Kombinationen mit Mumps und Röteln, lebend abgeschwächt","Standarddosis: 1 Einzeldosis P"
"J07BD53","Masern, Kombinationen mit Röteln, lebend abgeschwächt","undefined"
"J07BD54","Masern, Kombinationen mit Mumps, Röteln und Varicella, lebend abgeschwächt","Standarddosis: 1 Einzeldosis P"
"J07BE","Mumps-Impfstoffe","undefined"
"J07BE01","Mumps, lebend abgeschwächt","undefined"
"J07BF","Poliomyelitis-Impfstoffe","undefined"
"J07BF01","Poliomyelitis, oral, monovalent, lebend abgeschwächt","undefined"
"J07BF02","Poliomyelitis, oral, trivalent, lebend abgeschwächt","Standarddosis: 1 Einzeldosis O"
"J07BF03","Poliomyelitis, trivalent, inaktiviert, ganzes Virus","Standarddosis: 1 Einzeldosis P"
"J07BF04","Poliomyelitis, oral, bivalent, lebend abgeschwächt","undefined"
"J07BG","Tollwut-Impfstoffe","undefined"
"J07BG01","Tollwut, inaktiviert, ganzes Virus","Standarddosis: 1 Einzeldosis P"
"J07BH","Rotavirus-Diarrhoe-Impfstoffe","undefined"
"J07BH01","Rotavirus, lebend abgeschwächt","Standarddosis: 1 Einzeldosis O"
"J07BH02","Rotavirus, pentavalent, lebend, Reassortanten","Standarddosis: 1 Einzeldosis O"
"J07BJ","Röteln-Impfstoffe","undefined"
"J07BJ01","Röteln, lebend abgeschwächt","Standarddosis: 1 Einzeldosis P"
"J07BJ51","Röteln, Kombinationen mit Mumps, lebend abgeschwächt","undefined"
"J07BK","Varicella Zoster Impfstoffe","undefined"
"J07BK01","Varicella, lebend abgeschwächt","Standarddosis: 1 Einzeldosis P"
"J07BK02","Zoster Virus, lebend abgeschwächt","Standarddosis: 1 Einzeldosis P"
"J07BL","Gelbfieber-Impfstoffe","undefined"
"J07BL01","Gelbfieber, lebend abgeschwächt","Standarddosis: 1 Einzeldosis P"
"J07BM","Papillomvirus-Impfstoffe","undefined"
"J07BM01","Humaner Papillomvirus-Impfstoff (Typen 6,11,16,18)","Standarddosis: 1 Einzeldosis P"
"J07BM02","Humaner Papillomvirus-Impfstoff (Typen 16,18)","Standarddosis: 1 Einzeldosis P"
"J07BX","Andere virale Impfstoffe","undefined"
"J07BX01","Pocken-Impfstoff, Vacciniavirus Ankara, lebend, modifiziert","Standarddosis: 1 Einzeldosis P"
"J07BX02","Inaktiviertes Herpes-simplex-Virus","Standarddosis: 1 Einzeldosis P"
"J07C","Bakterielle und virale Impfstoffe, kombiniert","undefined"
"J07CA","Bakterielle und virale Impfstoffe, kombiniert","undefined"
"J07CA01","Diphtherie-Poliomyelitis-Tetanus","Standarddosis: 1 Einzeldosis P"
"J07CA02","Diphtherie-Pertussis-Poliomyelitis-Tetanus","Standarddosis: 1 Einzeldosis P"
"J07CA03","Diphtherie-Röteln-Tetanus","undefined"
"J07CA04","Haemophilus influenzae B und Poliomyelitis","undefined"
"J07CA05","Diphtherie-Hepatitis B-Pertussis-Tetanus","undefined"
"J07CA06","Diphtherie-Haemophilus influenzae B-Pertussis-Poliomyelitis-Tetanus","Standarddosis: 1 Einzeldosis P"
"J07CA07","Diphtherie-Hepatitis B-Tetanus","undefined"
"J07CA08","Haemophilus influenzae B und Hepatitis B","Standarddosis: 1 Einzeldosis P"
"J07CA09","Diphtherie-Haemophilus influenzae B-Pertussis-Poliomyelitis-Tetanus-Hepatitis B","Standarddosis: 1 Einzeldosis P"
"J07CA10","Typhus-Hepatitis A","Standarddosis: 1 Einzeldosis P"
"J07CA11","Diphtherie-Haemophilus influenzae B-Pertussis-Tetanus-Hepatitis B","undefined"
"J07CA12","Diphtherie-Pertussis-Poliomyelitis-Tetanus-Hepatitis B","undefined"
"J07CA13","Diphtherie-Haemophilus influenzae B-Pertussis-Tetanus-Hepatitis B-Meningokokken  A + C","undefined"
"J07X","Andere Impfstoffe","undefined"
"L","Antineoplastische und immunmodulierende Mittel","undefined"
"L01","Antineoplastische Mittel","undefined"
"L01A","Alkylierende Mittel","undefined"
"L01AA","Stickstofflost-Analoga","undefined"
"L01AA01","Cyclophosphamid","undefined"
"L01AA02","Chlorambucil","undefined"
"L01AA03","Melphalan","undefined"
"L01AA05","Chlormethin","undefined"
"L01AA06","Ifosfamid","0,7 g P"
"L01AA07","Trofosfamid","0,15 g O"
"L01AA08","Prednimustin","undefined"
"L01AA09","Bendamustin","undefined"
"L01AB","Alkylsulfonate","undefined"
"L01AB01","Busulfan","undefined"
"L01AB02","Treosulfan","undefined"
"L01AB03","Mannosulfan","undefined"
"L01AC","Ethylenimine","undefined"
"L01AC01","Thiotepa","1,62 g P"
"L01AC02","Triaziquon","undefined"
"L01AC03","Carboquon","undefined"
"L01AD","Nitrosoharnstoffe","undefined"
"L01AD01","Carmustin","undefined"
"L01AD02","Lomustin","undefined"
"L01AD03","Semustin","undefined"
"L01AD04","Streptozocin","undefined"
"L01AD05","Fotemustin","undefined"
"L01AD06","Nimustin","undefined"
"L01AD07","Ranimustin","undefined"
"L01AG","Epoxide","undefined"
"L01AG01","Etoglucid","undefined"
"L01AX","Andere alkylierende Mittel","undefined"
"L01AX01","Mitobronitol","undefined"
"L01AX02","Pipobroman","undefined"
"L01AX03","Temozolomid","65 mg O,P"
"L01AX04","Dacarbazin","0,1 g P"
"L01B","Antimetaboliten","undefined"
"L01BA","Folsäure-Analoga","undefined"
"L01BA01","Methotrexat","Standarddosis: 1 Applikationsform P"
"L01BA03","Raltitrexed","undefined"
"L01BA04","Pemetrexed","43 mg P"
"L01BA05","Pralatrexat","undefined"
"L01BB","Purin-Analoga","undefined"
"L01BB02","Mercaptopurin","0,175 g O bezogen auf kg Körpergewicht"
"L01BB03","Tioguanin","undefined"
"L01BB04","Cladribin","undefined"
"L01BB05","Fludarabin","8 mg P"
"L01BB06","Clofarabin","undefined"
"L01BB07","Nelarabin","0,39 g P"
"L01BC","Pyrimidin-Analoga","undefined"
"L01BC01","Cytarabin","undefined"
"L01BC02","Fluorouracil","0,15 g O; 0,1 g P"
"L01BC03","Tegafur","undefined"
"L01BC04","Carmofur","undefined"
"L01BC05","Gemcitabin","0,2 g P"
"L01BC06","Capecitabin","3 g O"
"L01BC07","Azacitidin","34 mg P"
"L01BC08","Decitabin","6,43 mg P"
"L01BC52","Fluorouracil, Kombinationen","undefined"
"L01BC53","Tegafur, Kombinationen","undefined"
"L01BC63","Tegafur und Uracil","0,432 g O bezogen auf Tegafur"
"L01BC73","Tegafur, Gimeracil und Oteracil","67,5 mg O bezogen auf Tegafur"
"L01C","Pflanzliche Alkaloide und andere natürliche Mittel","undefined"
"L01CA","Vinka-Alkaloide und Analoga","undefined"
"L01CA01","Vinblastin","11,61 mg P Wochendosis"
"L01CA02","Vincristin","0,36 mg P"
"L01CA03","Vindesin","undefined"
"L01CA04","Vinorelbin","18 mg O; 7 mg P"
"L01CA05","Vinflunin","27,43 mg P"
"L01CA06","Vintafolid","undefined"
"L01CB","Podophyllotoxin-Derivate","undefined"
"L01CB01","Etoposid","50 mg O; 25 mg P"
"L01CB02","Teniposid","undefined"
"L01CC","Colchicin-Derivate","undefined"
"L01CC01","Demecolcin","undefined"
"L01CD","Taxane","undefined"
"L01CD01","Paclitaxel","15 mg P; 22 mg P Nanopartikelformulierung"
"L01CD02","Docetaxel","6,43 mg P"
"L01CD03","Paclitaxel poliglumex","undefined"
"L01CD04","Cabazitaxel","2,14 mg P"
"L01CH","Andere homöopathische und anthroposophische Mittel","undefined"
"L01CH01","Mistelkraut","undefined"
"L01CP","Andere pflanzliche Mittel","undefined"
"L01CP01","Mistelkraut","undefined"
"L01CP02","Venusfliegenfalle","undefined"
"L01CP50","Andere pflanzliche Mittel, Kombinationen","undefined"
"L01CX","Andere pflanzliche Alkaloide und natürliche Mittel","undefined"
"L01CX01","Trabectedin","0,13 mg P"
"L01D","Zytotoxische Antibiotika und verwandte Substanzen","undefined"
"L01DA","Actinomycine","undefined"
"L01DA01","Dactinomycin","undefined"
"L01DB","Anthracycline und verwandte Substanzen","undefined"
"L01DB01","Doxorubicin","5 mg P; 3 mg P pegylierte liposomale Form;Standarddosis: 1 Instillationsset U"
"L01DB02","Daunorubicin","undefined"
"L01DB03","Epirubicin","7 mg P"
"L01DB04","Aclarubicin","undefined"
"L01DB05","Zorubicin","undefined"
"L01DB06","Idarubicin","6 mg O; 3 mg P"
"L01DB07","Mitoxantron","10 mg P Zytostatikum; 0,24 mg P Multiple Sklerose"
"L01DB08","Pirarubicin","undefined"
"L01DB09","Valrubicin","undefined"
"L01DB10","Amrubicin","undefined"
"L01DB11","Pixantron","9,64 mg P"
"L01DC","Andere zytotoxische Antibiotika","undefined"
"L01DC01","Bleomycin","3 mg P entsprechend einer standardisierten biologischen Aktivitätvon 3.000 E"
"L01DC02","Plicamycin","undefined"
"L01DC03","Mitomycin","4,29 mg intravesikal; 0,65 mg P"
"L01DC04","Ixabepilon","undefined"
"L01X","Andere antineoplastische Mittel","undefined"
"L01XA","Platin-haltige Verbindungen","undefined"
"L01XA01","Cisplatin","6,75 mg P"
"L01XA02","Carboplatin","25 mg P"
"L01XA03","Oxaliplatin","11 mg P"
"L01XA04","Satraplatin","undefined"
"L01XA05","Polyplatillen","undefined"
"L01XB","Methylhydrazine","undefined"
"L01XB01","Procarbazin","undefined"
"L01XC","Monoklonale Antikörper","undefined"
"L01XC01","Edrecolomab","undefined"
"L01XC02","Rituximab","32 mg P"
"L01XC03","Trastuzumab","29 mg P s.c.; 20 mg P"
"L01XC04","Alemtuzumab","13 mg P"
"L01XC05","Gemtuzumab","undefined"
"L01XC06","Cetuximab","65 mg P"
"L01XC07","Bevacizumab","45 mg P"
"L01XC08","Panitumumab","30 mg P"
"L01XC09","Catumaxomab","21 mcg P"
"L01XC10","Ofatumumab","0,133 g P"
"L01XC11","Ipilimumab","10 mg P"
"L01XC12","Brentuximab vedotin","6 mg P"
"L01XC13","Pertuzumab","20 mg P"
"L01XC14","Trastuzumab emtansin","12 mg P"
"L01XC15","Obinutuzumab","48 mg P"
"L01XD","Sensibilisatoren für die photodynamische/Radio-Therapie","undefined"
"L01XD01","Porfimer natrium","undefined"
"L01XD03","Methylaminolevulinat","undefined"
"L01XD04","Aminolevulinsäure","undefined"
"L01XD05","Temoporfin","10,5 mg P"
"L01XD06","Efaproxiral","undefined"
"L01XD07","Methoxsalen","undefined"
"L01XE","Proteinkinase-Inhibitoren","undefined"
"L01XE01","Imatinib","0,5 g O"
"L01XE02","Gefitinib","0,25 g O"
"L01XE03","Erlotinib","0,125 g O"
"L01XE04","Sunitinib","35 mg O"
"L01XE05","Sorafenib","0,8 g O"
"L01XE06","Dasatinib","0,12 g O"
"L01XE07","Lapatinib","1,375 g O"
"L01XE08","Nilotinib","0,6 g O"
"L01XE09","Temsirolimus","7,1 mg P"
"L01XE10","Everolimus","10 mg O"
"L01XE11","Pazopanib","0,8 g O"
"L01XE12","Vandetanib","0,3 g O"
"L01XE13","Afatinib","40 mg O"
"L01XE14","Bosutinib","0,5 g O"
"L01XE15","Vemurafenib","1,92 g O"
"L01XE16","Crizotinib","0,5 g O"
"L01XE17","Axitinib","10 mg O"
"L01XE18","Ruxolitinib","30 mg O"
"L01XE19","Ridaforolimus","undefined"
"L01XE21","Regorafenib","0,12 g O"
"L01XE22","Masitinib","undefined"
"L01XE23","Dabrafenib","0,3 g O"
"L01XE24","Ponatinib","45 mg O"
"L01XE25","Trametinib","undefined"
"L01XE26","Cabozantinib","0,14 g O"
"L01XX","Andere antineoplastische Mittel","undefined"
"L01XX01","Amsacrin","undefined"
"L01XX02","Asparaginase","14 TSD E P"
"L01XX03","Altretamin","undefined"
"L01XX05","Hydroxycarbamid","1,75 g O"
"L01XX07","Lonidamin","undefined"
"L01XX08","Pentostatin","undefined"
"L01XX09","Miltefosin","undefined"
"L01XX10","Masoprocol","undefined"
"L01XX11","Estramustin","0,56 g O"
"L01XX14","Tretinoin","undefined"
"L01XX16","Mitoguazon","undefined"
"L01XX17","Topotecan","1 mg O; 0,65 mg P"
"L01XX18","Tiazofurin","undefined"
"L01XX19","Irinotecan","30 mg P"
"L01XX22","Alitretinoin","undefined"
"L01XX23","Mitotan","undefined"
"L01XX24","Pegaspargase","undefined"
"L01XX25","Bexaroten","0,54 g O"
"L01XX27","Arsentrioxid","undefined"
"L01XX29","Denileukin diftitox","undefined"
"L01XX32","Bortezomib","0,45 mg P"
"L01XX33","Celecoxib","undefined"
"L01XX35","Anagrelid","2 mg O"
"L01XX36","Oblimersen","undefined"
"L01XX37","Sitimagen ceradenovec","undefined"
"L01XX38","Vorinostat","undefined"
"L01XX39","Romidepsin","undefined"
"L01XX40","Omacetaxin mepesuccinat","undefined"
"L01XX41","Eribulin","0,21 mg P bezogen auf Eribulin"
"L01XX42","Panobinostat","undefined"
"L01XX43","Vismodegib","0,15 g O"
"L01XX44","Aflibercept","20 mg P"
"L01XX45","Carfilzomib","undefined"
"L01XY","Kombinationen von antineoplastischen Mitteln","undefined"
"L02","Endokrine Therapie","undefined"
"L02A","Hormone und verwandte Mittel","undefined"
"L02AA","Estrogene","undefined"
"L02AA01","Diethylstilbestrol","3 mg O"
"L02AA02","Polyestradiolphosphat","6 mg P"
"L02AA03","Ethinylestradiol","1,5 mg O"
"L02AA04","Fosfestrol","0,25 g O,P"
"L02AA05","Chlorotrianisen","undefined"
"L02AB","Gestagene","undefined"
"L02AB01","Megestrol","0,16 g O"
"L02AB02","Medroxyprogesteron","1 g O,P"
"L02AB03","Gestonoron","40 mg P"
"L02AE","Gonadotropin-Releasing-Hormon-Analoga","undefined"
"L02AE01","Buserelin","0,11 mg Implantat; 1,2 mg N; 1,5 mg P"
"L02AE02","Leuprorelin","1 mg P; 1 DE P pro Behandlungszeitraum für Depotarzneiformen"
"L02AE03","Goserelin","0,129 mg Implantat"
"L02AE04","Triptorelin","0,1 mg P; 0,134 mg P Depotinjektion"
"L02AE05","Histrelin","0,137 mg Implantat (Freisetzungsrate 50 mcg pro Tag)"
"L02AX","Andere Hormone","undefined"
"L02B","Hormonantagonisten und verwandte Mittel","undefined"
"L02BA","Antiestrogene","undefined"
"L02BA01","Tamoxifen","20 mg O"
"L02BA02","Toremifen","60 mg O"
"L02BA03","Fulvestrant","18 mg P"
"L02BB","Antiandrogene","undefined"
"L02BB01","Flutamid","0,75 g O"
"L02BB02","Nilutamid","0,3 g O"
"L02BB03","Bicalutamid","50 mg O; 0,15 g O bezogen auf die Monotherapie"
"L02BB04","Enzalutamid","0,16 g O"
"L02BG","Aromatase-Inhibitoren","undefined"
"L02BG01","Aminoglutethimid","1 g O"
"L02BG02","Formestan","18 mg P"
"L02BG03","Anastrozol","1 mg O"
"L02BG04","Letrozol","2,5 mg O"
"L02BG05","Vorozol","undefined"
"L02BG06","Exemestan","25 mg O"
"L02BG09","Testolacton","undefined"
"L02BX","Andere Hormonantagonisten und verwandte Mittel","undefined"
"L02BX01","Abarelix","3,6 mg P"
"L02BX02","Degarelix","2,7 mg P"
"L02BX03","Abirateron","1 g O bezogen auf Abirateronacetat"
"L03","Immunstimulanzien","undefined"
"L03A","Immunstimulanzien","undefined"
"L03AA","Koloniestimulierende Faktoren","undefined"
"L03AA02","Filgrastim","0,35 mg P bezogen auf kg Körpergewicht"
"L03AA03","Molgramostim","0,35 mg P"
"L03AA09","Sargramostim","0,45 mg P"
"L03AA10","Lenograstim","0,35 mg P bezogen auf kg Körpergewicht"
"L03AA12","Ancestim","1,4 mg P"
"L03AA13","Pegfilgrastim","0,3 mg P"
"L03AA14","Lipegfilgrastim","0,3 mg P"
"L03AB","Interferone","undefined"
"L03AB01","Interferon alfa, natürlich","2 MIO E P"
"L03AB02","Interferon beta, natürlich","33,33 TSD E P"
"L03AB03","Interferon gamma","40 mcg P"
"L03AB04","Interferon alfa-2a","2 MIO E P"
"L03AB05","Interferon alfa-2b","2 MIO E P"
"L03AB06","Interferon alfa-n1","5 MIO E P"
"L03AB07","Interferon beta-1a","4,3 mcg P i.m.; 18,86 mcg P s.c."
"L03AB08","Interferon beta-1b","4 MIO E P"
"L03AB09","Interferon alfacon-1","4 mcg P"
"L03AB10","Peginterferon alfa-2b","15 mcg P Kombinationstherapie bei Hepatitis C"
"L03AB11","Peginterferon alfa-2a","26 mcg P Kombinationstherapie bei Hepatitis C"
"L03AB12","Albinterferon alfa-2b","undefined"
"L03AB13","Peginterferon beta-1a","9 mcg P s.c."
"L03AB18","Interferon gamma 1b","undefined"
"L03AB60","Peginterferon alfa-2b, Kombinationen","undefined"
"L03AB61","Peginterferon alfa-2a, Kombinationen","undefined"
"L03AC","Interleukine","undefined"
"L03AC01","Aldesleukin","0,2 mg P"
"L03AC02","Oprelvekin","3,5 mg P"
"L03AG","Bakterielle Immunstimulanzien","undefined"
"L03AG01","Enterococcus faecalis","undefined"
"L03AG02","Bacillus subtilis","undefined"
"L03AG03","Mycobacterium phlei","undefined"
"L03AG04","Escherichia coli","undefined"
"L03AG05","Bacillus cereus","undefined"
"L03AG50","Andere bakterielle Immunstimulanzien, Kombinationen","undefined"
"L03AG51","Enterococcus, Kombinationen","undefined"
"L03AH","Homöopathische und anthroposophische Immunstimulanzien","undefined"
"L03AH01","Echinacea purpurea","undefined"
"L03AH02","Echinacea angustifolia","undefined"
"L03AH10","Verschiedene","undefined"
"L03AH20","Kombinationen","undefined"
"L03AH50","Kombinationen mit anderen Mitteln","undefined"
"L03AP","Pflanzliche Immunstimulanzien","undefined"
"L03AP01","Echinacea-purpurea-Presssaft","0,3 g O Trockenpresssaft; 7,5 ml O Presssaft"
"L03AP02","Echinacea-pallida-Wurzel","0,9 g O Droge"
"L03AP03","Echinacea-angustifolia-Wurzel und -Kraut","undefined"
"L03AP50","Andere pflanzliche Immunstimulanzien, Kombinationen","undefined"
"L03AP51","Echinacea-purpurea-Presssaft, Kombinationen","undefined"
"L03AP52","Echinacea-pallida-Wurzel, Kombinationen","undefined"
"L03AP53","Echinacea-angustifolia-Wurzel und -Kraut, Kombinationen","undefined"
"L03AX","Andere Immunstimulanzien","undefined"
"L03AX01","Lentinan","0,3 mg O,P"
"L03AX02","Roquinimex","undefined"
"L03AX03","BCG-Impfstoff","0,033 Darreichungsform intravesikal"
"L03AX04","Pegademase","undefined"
"L03AX05","Pidotimod","1,6 g O"
"L03AX07","Poly I:C","undefined"
"L03AX08","Poly ICLC","undefined"
"L03AX09","Thymopentin","undefined"
"L03AX10","Immunocyanin","3 mg intravesikulär"
"L03AX11","Tasonermin","3,5 mg P"
"L03AX12","Melanom-Impfstoff","undefined"
"L03AX13","Glatirameracetat","20 mg P"
"L03AX14","Histamin dihydrochlorid","0,5 mg P"
"L03AX15","Mifamurtid","0,7 mg P"
"L03AX16","Plerixafor","16,8 mg P"
"L03AX17","Sipuleucel-T","undefined"
"L03AX18","Cridanimod","undefined"
"L03AX19","Leukozyten","undefined"
"L03AX20","Andere Organextrakte","undefined"
"L03AX23","Levamisol","undefined"
"L03AX24","Histaglobin","undefined"
"L03AX25","Thymuspeptide","undefined"
"L03AX26","Milzhydrolysat","undefined"
"L03AX50","Andere Zytokine und Immunstimulanzien, Kombinationen","undefined"
"L03AX71","Inosin, Kombinationen","undefined"
"L04","Immunsuppressiva","undefined"
"L04A","Immunsuppressiva","undefined"
